Date,ProductID,Sales,Price,CompetitionPrice,Holiday,StartingWeek,Weekend
2020-03-18,28,26,61.96,57.08,0,0,0
2020-03-18,7,27,72.99,75.26,0,0,0
2020-03-18,12,29,77.21,76.14,0,0,0
2020-03-18,15,19,33.84,30.29,0,0,0
2020-03-18,16,22,72.17,76.12,0,0,0
2020-03-18,27,61,281.67,316.7,0,0,0
2020-03-18,17,31,69.79,58.47,0,0,0
2020-03-18,20,13,12.34,9.96,0,0,0
2020-03-18,21,11,24.57,24.18,0,0,0
2020-03-18,23,14,19.25,16.81,0,0,0
2020-03-18,30,16,35.99,30.98,0,0,0
2020-03-18,9,21,71.77,72.75,0,0,0
2020-03-19,2,58,162.92,184.39,0,0,0
2020-03-19,25,14,34.63,34.48,0,0,0
2020-03-19,11,46,80.35,91.02,0,0,0
2020-03-19,9,31,110.42,99.55,0,0,0
2020-03-19,18,14,33.3,29.03,0,0,0
2020-03-19,27,48,204.38,185.06,0,0,0
2020-03-19,19,11,14.09,13.34,0,0,0
2020-03-19,20,12,11.08,9.09,0,0,0
2020-03-19,10,23,38.87,38.86,0,0,0
2020-03-19,1,37,129.16,114.58,0,0,0
2020-03-19,12,20,104.9,100.35,0,0,0
2020-03-19,8,12,52.33,55.7,0,0,0
2020-03-19,24,29,73.74,82.07,0,0,0
2020-03-19,6,88,208.68,230.38,0,0,0
2020-03-19,30,20,59.54,58.07,0,0,0
2020-03-19,7,17,66.74,69.52,0,0,0
2020-03-19,5,21,23.16,27.31,0,0,0
2020-03-19,17,20,85.57,70.97,0,0,0
2020-03-19,13,10,34.51,29.27,0,0,0
2020-03-19,22,20,37.22,34.74,0,0,0
2020-03-19,14,9,36.33,31.64,0,0,0
2020-03-19,3,15,74.76,71.76,0,0,0
2020-03-19,26,17,52.2,60.58,0,0,0
2020-03-19,29,10,25.68,26.0,0,0,0
2020-03-19,16,26,70.8,83.64,0,0,0
2020-03-19,15,13,32.43,26.41,0,0,0
2020-03-19,4,11,44.8,51.48,0,0,0
2020-03-19,23,12,21.74,24.59,0,0,0
2020-03-19,28,17,62.01,65.55,0,0,0
2020-03-19,21,10,21.56,21.46,0,0,0
2020-03-20,29,10,15.73,13.72,0,0,0
2020-03-20,4,12,34.14,35.61,0,0,0
2020-03-20,24,28,72.05,68.26,0,0,0
2020-03-20,9,24,90.84,106.26,0,0,0
2020-03-20,12,29,60.6,48.7,0,0,0
2020-03-20,16,27,54.48,48.4,0,0,0
2020-03-20,11,31,133.44,145.88,0,0,0
2020-03-20,15,14,48.37,41.12,0,0,0
2020-03-20,8,18,78.03,89.35,0,0,0
2020-03-20,22,13,47.81,50.22,0,0,0
2020-03-20,20,6,17.67,17.01,0,0,0
2020-03-20,10,28,38.01,34.17,0,0,0
2020-03-20,3,16,76.66,76.35,0,0,0
2020-03-20,25,16,36.26,29.23,0,0,0
2020-03-20,17,21,79.6,72.97,0,0,0
2020-03-20,27,68,205.74,209.55,0,0,0
2020-03-20,7,17,96.76,101.7,0,0,0
2020-03-20,2,37,236.47,281.28,0,0,0
2020-03-20,18,11,42.72,34.97,0,0,0
2020-03-20,21,12,33.79,29.04,0,0,0
2020-03-20,14,7,39.94,45.75,0,0,0
2020-03-20,23,9,21.1,23.78,0,0,0
2020-03-20,30,12,38.37,38.28,0,0,0
2020-03-20,19,9,10.74,11.17,0,0,0
2020-03-20,28,29,56.15,57.26,0,0,0
2020-03-20,26,14,62.64,60.83,0,0,0
2020-03-20,6,71,240.72,255.72,0,0,0
2020-03-20,1,35,167.89,143.64,0,0,0
2020-03-20,5,17,38.7,40.56,0,0,0
2020-03-20,13,18,53.07,49.27,0,0,0
2020-03-21,13,15.0,34.94,33.96,0,0,1
2020-03-21,8,22.5,45.69,37.2,0,0,1
2020-03-21,27,117.0,279.72,250.58,0,0,1
2020-03-21,18,18.0,53.11,52.2,0,0,1
2020-03-21,30,22.5,54.04,64.07,0,0,1
2020-03-21,17,55.5,66.9,71.06,0,0,1
2020-03-21,21,16.5,29.04,32.01,0,0,1
2020-03-21,12,55.5,111.14,101.73,0,0,1
2020-03-21,19,21.0,17.43,17.89,0,0,1
2020-03-21,2,88.5,272.47,257.77,0,0,1
2020-03-21,6,133.5,303.26,357.31,0,0,1
2020-03-21,11,70.5,157.84,132.17,0,0,1
2020-03-21,24,28.5,69.15,64.79,0,0,1
2020-03-21,7,25.5,89.0,93.48,0,0,1
2020-03-21,10,33.0,66.2,77.03,0,0,1
2020-03-21,16,24.0,68.51,73.96,0,0,1
2020-03-21,15,16.5,57.09,48.23,0,0,1
2020-03-21,25,27.0,53.01,55.18,0,0,1
2020-03-21,5,25.5,27.02,26.31,0,0,1
2020-03-21,22,21.0,32.56,26.65,0,0,1
2020-03-21,26,21.0,75.68,76.52,0,0,1
2020-03-21,1,51.0,133.46,145.68,0,0,1
2020-03-21,28,22.5,80.68,92.98,0,0,1
2020-03-21,14,10.5,39.7,34.59,0,0,1
2020-03-21,23,9.0,18.71,20.23,0,0,1
2020-03-21,9,40.5,77.49,79.81,0,0,1
2020-03-21,20,21.0,17.61,21.11,0,0,1
2020-03-21,29,9.0,27.16,23.92,0,0,1
2020-03-21,4,30.0,36.39,31.05,0,0,1
2020-03-21,3,25.5,54.03,54.74,0,0,1
2020-03-22,10,33.0,68.91,66.7,0,0,1
2020-03-22,18,16.5,32.59,34.19,0,0,1
2020-03-22,2,75.0,265.13,285.72,0,0,1
2020-03-22,27,100.5,200.47,161.51,0,0,1
2020-03-22,11,81.0,126.34,133.31,0,0,1
2020-03-22,23,21.0,29.58,25.03,0,0,1
2020-03-22,15,16.5,48.36,48.26,0,0,1
2020-03-22,8,27.0,44.21,43.1,0,0,1
2020-03-22,30,30.0,34.17,30.79,0,0,1
2020-03-22,4,30.0,43.22,36.22,0,0,1
2020-03-22,13,19.5,39.46,35.59,0,0,1
2020-03-22,9,51.0,103.48,95.08,0,0,1
2020-03-22,19,15.0,10.6,8.86,0,0,1
2020-03-22,7,24.0,71.01,66.65,0,0,1
2020-03-22,22,27.0,41.32,35.49,0,0,1
2020-03-22,6,127.5,303.1,291.08,0,0,1
2020-03-22,21,18.0,22.3,25.19,0,0,1
2020-03-22,5,18.0,32.62,35.48,0,0,1
2020-03-22,28,39.0,73.77,73.62,0,0,1
2020-03-22,14,13.5,39.78,35.83,0,0,1
2020-03-22,25,24.0,31.97,26.7,0,0,1
2020-03-22,17,42.0,85.65,89.04,0,0,1
2020-03-22,20,15.0,11.83,13.54,0,0,1
2020-03-22,12,55.5,107.04,122.73,0,0,1
2020-03-22,16,43.5,71.81,84.8,0,0,1
2020-03-22,26,21.0,69.38,71.09,0,0,1
2020-03-22,1,37.5,127.32,123.03,0,0,1
2020-03-22,3,45.0,91.74,100.45,0,0,1
2020-03-22,24,31.5,67.48,56.5,0,0,1
2020-03-22,29,7.5,23.17,23.24,0,0,1
2020-03-23,24,43.5,59.74,59.68,1,0,0
2020-03-23,22,25.5,52.55,59.96,1,0,0
2020-03-23,8,28.5,61.27,64.17,1,0,0
2020-03-23,5,37.5,29.12,27.96,1,0,0
2020-03-23,26,16.5,52.3,56.45,1,0,0
2020-03-23,15,24.0,55.45,57.3,1,0,0
2020-03-23,27,82.5,207.68,229.38,1,0,0
2020-03-23,10,31.5,61.83,59.85,1,0,0
2020-03-23,21,9.0,35.0,39.9,1,0,0
2020-03-23,4,27.0,57.78,59.46,1,0,0
2020-03-23,2,73.5,277.87,256.29,1,0,0
2020-03-23,16,36.0,76.04,78.63,1,0,0
2020-03-23,1,39.0,155.41,124.63,1,0,0
2020-03-23,17,55.5,76.23,72.71,1,0,0
2020-03-23,25,16.5,46.84,43.04,1,0,0
2020-03-23,30,19.5,57.31,48.94,1,0,0
2020-03-23,7,39.0,60.45,65.51,1,0,0
2020-03-23,11,54.0,100.63,100.59,1,0,0
2020-03-23,23,15.0,19.81,23.73,1,0,0
2020-03-23,19,15.0,14.27,15.05,1,0,0
2020-03-23,18,27.0,32.34,36.09,1,0,0
2020-03-23,14,18.0,32.72,29.32,1,0,0
2020-03-23,9,57.0,83.7,99.63,1,0,0
2020-03-23,6,133.5,357.12,285.99,1,0,0
2020-03-23,20,22.5,5.31,5.25,1,0,0
2020-03-23,3,28.5,94.13,85.99,1,0,0
2020-03-23,13,30.0,37.71,41.52,1,0,0
2020-03-23,28,42.0,77.44,86.5,1,0,0
2020-03-23,12,30.0,108.68,93.18,1,0,0
2020-03-23,29,19.5,26.73,29.73,1,0,0
2020-03-24,30,15,43.66,37.66,0,0,0
2020-03-24,5,20,32.92,39.29,0,0,0
2020-03-24,12,32,83.41,74.8,0,0,0
2020-03-24,4,15,48.21,43.57,0,0,0
2020-03-24,23,15,27.56,29.38,0,0,0
2020-03-24,11,59,129.34,138.71,0,0,0
2020-03-24,14,10,26.62,28.6,0,0,0
2020-03-24,25,15,56.62,53.78,0,0,0
2020-03-24,9,34,99.56,98.84,0,0,0
2020-03-24,15,16,42.5,36.58,0,0,0
2020-03-24,19,12,14.14,16.45,0,0,0
2020-03-24,21,13,21.41,24.19,0,0,0
2020-03-24,3,21,81.87,88.24,0,0,0
2020-03-24,18,20,31.37,26.67,0,0,0
2020-03-24,26,10,50.7,50.08,0,0,0
2020-03-24,22,12,35.94,41.45,0,0,0
2020-03-24,7,15,56.44,65.63,0,0,0
2020-03-24,10,23,43.66,49.76,0,0,0
2020-03-24,24,26,56.44,67.7,0,0,0
2020-03-24,6,63,331.34,342.19,0,0,0
2020-03-24,2,48,253.9,256.47,0,0,0
2020-03-24,1,34,116.63,136.45,0,0,0
2020-03-24,28,15,57.32,54.37,0,0,0
2020-03-24,17,26,89.1,102.95,0,0,0
2020-03-24,16,23,67.18,55.49,0,0,0
2020-03-24,8,19,74.71,78.15,0,0,0
2020-03-24,29,14,21.17,24.47,0,0,0
2020-03-24,20,10,11.12,10.73,0,0,0
2020-03-24,13,10,34.37,34.41,0,0,0
2020-03-24,27,60,217.71,238.28,0,0,0
2020-03-25,14,5,24.93,27.96,0,0,0
2020-03-25,16,23,40.95,36.01,0,0,0
2020-03-25,28,16,80.54,77.44,0,0,0
2020-03-25,11,48,83.54,82.42,0,0,0
2020-03-25,30,19,30.73,32.84,0,0,0
2020-03-25,21,13,35.87,32.13,0,0,0
2020-03-25,26,15,57.7,55.6,0,0,0
2020-03-25,1,40,125.9,114.37,0,0,0
2020-03-25,15,10,45.36,51.52,0,0,0
2020-03-25,19,15,13.65,15.52,0,0,0
2020-03-25,7,18,88.77,78.66,0,0,0
2020-03-25,8,15,50.91,43.79,0,0,0
2020-03-25,25,10,34.31,31.31,0,0,0
2020-03-25,18,14,56.92,60.59,0,0,0
2020-03-25,12,21,77.47,64.38,0,0,0
2020-03-25,27,44,229.83,233.6,0,0,0
2020-03-25,5,20,26.61,27.32,0,0,0
2020-03-25,24,23,51.93,48.52,0,0,0
2020-03-25,10,27,59.87,54.04,0,0,0
2020-03-25,29,6,26.73,26.84,0,0,0
2020-03-25,2,43,259.89,301.09,0,0,0
2020-03-25,17,40,50.63,54.05,0,0,0
2020-03-25,23,6,24.62,21.64,0,0,0
2020-03-25,22,17,52.72,61.26,0,0,0
2020-03-25,4,15,48.23,54.55,0,0,0
2020-03-25,3,25,77.65,92.8,0,0,0
2020-03-25,13,10,56.78,49.18,0,0,0
2020-03-25,9,38,69.26,79.37,0,0,0
2020-03-25,20,11,16.71,15.66,0,0,0
2020-03-25,6,61,289.7,262.86,0,0,0
2020-03-26,7,29,74.8,83.8,0,0,0
2020-03-26,25,11,41.71,42.26,0,0,0
2020-03-26,22,19,47.6,39.48,0,0,0
2020-03-26,2,38,180.87,167.35,0,0,0
2020-03-26,16,26,78.73,72.16,0,0,0
2020-03-26,6,55,305.54,285.52,0,0,0
2020-03-26,20,5,13.0,13.54,0,0,0
2020-03-26,17,31,65.12,72.39,0,0,0
2020-03-26,1,22,199.04,224.43,0,0,0
2020-03-26,3,25,62.04,65.57,0,0,0
2020-03-26,8,12,51.49,50.11,0,0,0
2020-03-26,21,7,29.19,23.98,0,0,0
2020-03-26,23,15,22.39,26.13,0,0,0
2020-03-26,30,20,36.32,37.65,0,0,0
2020-03-26,26,19,40.49,33.49,0,0,0
2020-03-26,5,10,30.3,34.18,0,0,0
2020-03-26,9,21,108.4,100.16,0,0,0
2020-03-26,18,14,56.9,54.04,0,0,0
2020-03-26,11,45,131.28,137.95,0,0,0
2020-03-26,27,77,168.43,199.16,0,0,0
2020-03-26,29,15,26.87,28.37,0,0,0
2020-03-26,13,16,48.4,41.16,0,0,0
2020-03-26,4,11,35.04,31.94,0,0,0
2020-03-26,10,16,55.07,57.98,0,0,0
2020-03-26,12,39,60.53,49.43,0,0,0
2020-03-26,19,8,16.34,18.79,0,0,0
2020-03-26,24,21,75.36,79.5,0,0,0
2020-03-26,28,16,57.08,62.35,0,0,0
2020-03-26,14,14,35.04,41.46,0,0,0
2020-03-26,15,10,45.92,40.81,0,0,0
2020-03-27,26,13,40.6,41.28,0,0,0
2020-03-27,21,7,29.62,25.98,0,0,0
2020-03-27,4,15,46.08,52.77,0,0,0
2020-03-27,2,35,248.44,199.3,0,0,0
2020-03-27,9,32,85.53,71.96,0,0,0
2020-03-27,1,39,193.33,161.51,0,0,0
2020-03-27,30,13,45.11,40.42,0,0,0
2020-03-27,12,36,73.01,80.24,0,0,0
2020-03-27,24,21,63.99,66.12,0,0,0
2020-03-27,18,20,31.67,27.38,0,0,0
2020-03-27,20,12,13.43,14.5,0,0,0
2020-03-27,5,12,26.43,24.28,0,0,0
2020-03-27,23,7,18.21,16.87,0,0,0
2020-03-27,15,11,51.47,43.14,0,0,0
2020-03-27,13,11,33.24,28.0,0,0,0
2020-03-27,14,14,22.23,24.97,0,0,0
2020-03-27,10,16,67.55,55.22,0,0,0
2020-03-27,29,8,22.26,24.42,0,0,0
2020-03-27,19,7,10.08,8.44,0,0,0
2020-03-27,17,38,61.89,67.34,0,0,0
2020-03-27,3,19,97.28,90.96,0,0,0
2020-03-27,7,21,66.94,78.67,0,0,0
2020-03-27,16,24,77.08,66.33,0,0,0
2020-03-27,25,15,48.59,50.22,0,0,0
2020-03-27,28,21,74.9,77.5,0,0,0
2020-03-27,22,12,53.16,55.3,0,0,0
2020-03-27,8,17,67.45,65.61,0,0,0
2020-03-27,11,47,150.92,178.5,0,0,0
2020-03-27,6,57,383.37,326.84,0,0,0
2020-03-27,27,78,251.7,246.51,0,0,0
2020-03-28,10,24.0,58.18,60.9,0,0,1
2020-03-28,20,12.0,10.02,8.97,0,0,1
2020-03-28,9,30.0,112.12,122.55,0,0,1
2020-03-28,18,15.0,50.56,59.51,0,0,1
2020-03-28,25,24.0,36.96,30.38,0,0,1
2020-03-28,23,15.0,26.68,25.64,0,0,1
2020-03-28,11,81.0,132.5,117.34,0,0,1
2020-03-28,15,30.0,53.39,53.19,0,0,1
2020-03-28,22,15.0,52.62,50.86,0,0,1
2020-03-28,27,66.0,215.98,183.62,0,0,1
2020-03-28,29,16.5,18.02,20.66,0,0,1
2020-03-28,28,37.5,86.2,88.6,0,0,1
2020-03-28,24,34.5,75.9,69.68,0,0,1
2020-03-28,17,60.0,56.96,60.13,0,0,1
2020-03-28,16,39.0,71.82,78.74,0,0,1
2020-03-28,1,30.0,199.05,172.96,0,0,1
2020-03-28,13,16.5,30.1,32.77,0,0,1
2020-03-28,19,21.0,24.65,27.38,0,0,1
2020-03-28,5,16.5,39.32,35.56,0,0,1
2020-03-28,4,30.0,55.94,49.37,0,0,1
2020-03-28,8,24.0,55.44,44.57,0,0,1
2020-03-28,7,39.0,99.84,103.39,0,0,1
2020-03-28,14,22.5,39.26,32.22,0,0,1
2020-03-28,3,45.0,57.45,60.8,0,0,1
2020-03-28,12,43.5,82.67,90.19,0,0,1
2020-03-28,26,15.0,49.51,40.71,0,0,1
2020-03-28,30,21.0,34.62,27.83,0,0,1
2020-03-28,2,54.0,289.01,251.08,0,0,1
2020-03-28,21,13.5,37.23,30.8,0,0,1
2020-03-28,6,81.0,369.76,427.63,0,0,1
2020-03-29,11,70.5,94.22,111.48,0,0,1
2020-03-29,6,99.0,281.17,247.66,0,0,1
2020-03-29,4,19.5,44.32,52.39,0,0,1
2020-03-29,17,57.0,59.04,54.48,0,0,1
2020-03-29,1,40.5,169.15,170.29,0,0,1
2020-03-29,3,25.5,52.19,54.98,0,0,1
2020-03-29,29,10.5,27.74,22.7,0,0,1
2020-03-29,15,21.0,31.63,32.06,0,0,1
2020-03-29,23,19.5,19.89,17.27,0,0,1
2020-03-29,8,21.0,67.81,69.56,0,0,1
2020-03-29,16,42.0,77.45,64.14,0,0,1
2020-03-29,25,15.0,38.59,40.03,0,0,1
2020-03-29,26,27.0,42.19,35.66,0,0,1
2020-03-29,22,25.5,50.38,43.62,0,0,1
2020-03-29,19,15.0,23.82,24.82,0,0,1
2020-03-29,24,42.0,64.47,60.63,0,0,1
2020-03-29,10,25.5,48.92,57.26,0,0,1
2020-03-29,21,16.5,38.37,40.42,0,0,1
2020-03-29,30,19.5,34.25,28.96,0,0,1
2020-03-29,27,103.5,228.1,231.52,0,0,1
2020-03-29,2,54.0,215.42,252.32,0,0,1
2020-03-29,7,31.5,62.37,60.53,0,0,1
2020-03-29,12,58.5,113.41,127.07,0,0,1
2020-03-29,5,24.0,20.64,19.54,0,0,1
2020-03-29,28,28.5,85.17,76.24,0,0,1
2020-03-29,13,16.5,58.51,57.9,0,0,1
2020-03-29,9,42.0,97.39,89.15,0,0,1
2020-03-29,14,21.0,26.07,25.08,0,0,1
2020-03-29,18,24.0,59.77,49.5,0,0,1
2020-03-29,20,7.5,12.36,13.73,0,0,1
2020-03-30,26,16,79.65,86.11,0,0,0
2020-03-30,1,39,176.71,198.23,0,0,0
2020-03-30,17,23,74.44,71.65,0,0,0
2020-03-30,23,6,25.94,30.58,0,0,0
2020-03-30,11,47,81.16,73.11,0,0,0
2020-03-30,18,14,48.66,46.58,0,0,0
2020-03-30,28,25,59.1,51.84,0,0,0
2020-03-30,15,16,30.14,30.08,0,0,0
2020-03-30,30,12,57.29,59.56,0,0,0
2020-03-30,5,23,27.53,28.82,0,0,0
2020-03-30,21,9,34.83,33.32,0,0,0
2020-03-30,3,25,54.96,46.29,0,0,0
2020-03-30,14,11,32.91,29.37,0,0,0
2020-03-30,4,15,35.22,36.83,0,0,0
2020-03-30,19,8,10.07,9.16,0,0,0
2020-03-30,10,18,72.2,73.32,0,0,0
2020-03-30,13,15,58.53,51.4,0,0,0
2020-03-30,8,10,50.38,51.39,0,0,0
2020-03-30,2,50,170.36,144.15,0,0,0
2020-03-30,12,36,74.98,79.72,0,0,0
2020-03-30,9,40,66.12,61.67,0,0,0
2020-03-30,24,19,46.54,42.24,0,0,0
2020-03-30,29,15,16.25,14.47,0,0,0
2020-03-30,27,62,221.06,230.48,0,0,0
2020-03-30,20,14,17.83,20.22,0,0,0
2020-03-30,25,18,41.47,43.94,0,0,0
2020-03-30,7,18,57.85,63.97,0,0,0
2020-03-30,22,17,51.48,57.85,0,0,0
2020-03-30,16,28,73.6,70.58,0,0,0
2020-03-30,6,74,270.43,249.92,0,0,0
2020-03-31,22,19,48.66,48.55,0,0,0
2020-03-31,4,11,45.89,38.83,0,0,0
2020-03-31,8,15,41.59,45.18,0,0,0
2020-03-31,11,43,140.17,155.34,0,0,0
2020-03-31,18,17,31.01,31.47,0,0,0
2020-03-31,12,21,107.91,89.69,0,0,0
2020-03-31,23,14,17.27,15.63,0,0,0
2020-03-31,13,13,33.5,34.95,0,0,0
2020-03-31,21,5,25.9,24.44,0,0,0
2020-03-31,7,22,75.69,72.28,0,0,0
2020-03-31,10,21,44.84,42.23,0,0,0
2020-03-31,26,10,65.46,62.95,0,0,0
2020-03-31,6,69,329.15,275.11,0,0,0
2020-03-31,16,30,44.29,46.99,0,0,0
2020-03-31,25,11,32.42,37.43,0,0,0
2020-03-31,28,21,81.24,90.22,0,0,0
2020-03-31,29,8,29.22,30.89,0,0,0
2020-03-31,30,11,35.8,35.92,0,0,0
2020-03-31,24,22,71.91,60.6,0,0,0
2020-03-31,9,31,93.89,103.74,0,0,0
2020-03-31,17,23,96.61,86.74,0,0,0
2020-03-31,3,28,50.29,58.18,0,0,0
2020-03-31,5,10,38.61,41.38,0,0,0
2020-03-31,19,12,18.97,17.37,0,0,0
2020-03-31,14,14,39.31,42.86,0,0,0
2020-03-31,15,15,34.06,30.11,0,0,0
2020-03-31,1,24,169.31,142.51,0,0,0
2020-03-31,20,11,5.87,5.16,0,0,0
2020-03-31,27,76,214.41,223.83,0,0,0
2020-03-31,2,30,181.45,157.22,0,0,0
2020-04-01,7,30,65.9,75.24,0,1,0
2020-04-01,20,6,9.83,11.14,0,1,0
2020-04-01,13,20,48.13,42.19,0,1,0
2020-04-01,16,16,68.31,60.67,0,1,0
2020-04-01,6,50,264.74,288.19,0,1,0
2020-04-01,12,26,85.21,101.22,0,1,0
2020-04-01,24,30,57.6,48.79,0,1,0
2020-04-01,30,20,49.53,52.71,0,1,0
2020-04-01,10,19,46.8,39.28,0,1,0
2020-04-01,23,7,16.75,17.96,0,1,0
2020-04-01,5,24,29.99,34.22,0,1,0
2020-04-01,27,57,290.61,273.83,0,1,0
2020-04-01,2,35,237.18,197.48,0,1,0
2020-04-01,3,16,73.79,62.61,0,1,0
2020-04-01,4,20,59.23,58.57,0,1,0
2020-04-01,9,39,84.02,85.21,0,1,0
2020-04-01,21,5,30.83,28.73,0,1,0
2020-04-01,22,17,39.59,35.73,0,1,0
2020-04-01,15,20,37.18,32.47,0,1,0
2020-04-01,25,14,37.42,39.24,0,1,0
2020-04-01,18,13,51.63,53.93,0,1,0
2020-04-01,17,23,64.34,76.74,0,1,0
2020-04-01,26,17,48.74,45.19,0,1,0
2020-04-01,29,8,27.04,21.77,0,1,0
2020-04-01,11,56,122.43,124.48,0,1,0
2020-04-01,8,19,73.04,68.03,0,1,0
2020-04-01,1,40,172.81,184.91,0,1,0
2020-04-01,14,8,37.3,37.95,0,1,0
2020-04-01,19,14,23.48,23.57,0,1,0
2020-04-01,28,23,73.4,71.83,0,1,0
2020-04-02,4,16,50.01,41.15,0,1,0
2020-04-02,1,27,171.13,155.78,0,1,0
2020-04-02,6,67,209.12,188.6,0,1,0
2020-04-02,25,20,57.64,59.33,0,1,0
2020-04-02,12,37,74.91,88.7,0,1,0
2020-04-02,29,12,21.03,17.29,0,1,0
2020-04-02,15,16,52.1,58.31,0,1,0
2020-04-02,17,22,69.81,70.46,0,1,0
2020-04-02,21,8,30.57,27.54,0,1,0
2020-04-02,8,13,67.4,80.33,0,1,0
2020-04-02,19,5,22.74,21.11,0,1,0
2020-04-02,20,15,14.44,14.29,0,1,0
2020-04-02,27,71,159.65,189.16,0,1,0
2020-04-02,22,14,35.68,38.58,0,1,0
2020-04-02,24,26,77.62,89.27,0,1,0
2020-04-02,9,37,98.74,107.92,0,1,0
2020-04-02,26,15,48.5,46.43,0,1,0
2020-04-02,16,20,46.87,55.06,0,1,0
2020-04-02,3,30,83.72,66.98,0,1,0
2020-04-02,28,16,60.34,71.91,0,1,0
2020-04-02,2,56,221.18,222.54,0,1,0
2020-04-02,30,13,49.57,44.0,0,1,0
2020-04-02,14,7,32.26,38.05,0,1,0
2020-04-02,18,14,47.98,50.0,0,1,0
2020-04-02,23,5,17.55,21.06,0,1,0
2020-04-02,11,38,89.71,85.99,0,1,0
2020-04-02,10,23,49.97,48.65,0,1,0
2020-04-02,5,16,32.8,34.57,0,1,0
2020-04-02,7,18,56.1,50.54,0,1,0
2020-04-02,13,10,52.38,59.66,0,1,0
2020-04-03,9,23,115.05,105.22,0,1,0
2020-04-03,28,23,52.88,61.7,0,1,0
2020-04-03,15,18,53.19,48.59,0,1,0
2020-04-03,18,17,48.28,53.99,0,1,0
2020-04-03,10,30,34.21,40.29,0,1,0
2020-04-03,14,14,28.29,31.23,0,1,0
2020-04-03,5,20,30.6,30.87,0,1,0
2020-04-03,27,75,209.47,228.7,0,1,0
2020-04-03,6,94,314.51,373.88,0,1,0
2020-04-03,12,32,103.99,117.77,0,1,0
2020-04-03,3,15,65.81,52.84,0,1,0
2020-04-03,29,7,27.43,23.41,0,1,0
2020-04-03,20,12,14.37,15.69,0,1,0
2020-04-03,4,18,47.27,43.78,0,1,0
2020-04-03,16,28,60.06,66.32,0,1,0
2020-04-03,30,17,38.51,43.16,0,1,0
2020-04-03,7,21,84.12,89.92,0,1,0
2020-04-03,11,55,100.51,93.14,0,1,0
2020-04-03,17,39,63.54,70.49,0,1,0
2020-04-03,2,31,295.44,269.19,0,1,0
2020-04-03,25,12,44.36,47.68,0,1,0
2020-04-03,21,12,25.37,22.67,0,1,0
2020-04-03,8,11,64.09,63.41,0,1,0
2020-04-03,26,14,41.35,39.83,0,1,0
2020-04-03,22,15,31.59,33.04,0,1,0
2020-04-03,1,25,141.95,118.52,0,1,0
2020-04-03,19,11,17.08,17.2,0,1,0
2020-04-03,13,14,53.77,51.83,0,1,0
2020-04-03,24,29,42.69,44.02,0,1,0
2020-04-03,23,6,18.08,16.48,0,1,0
2020-04-04,14,15.0,28.8,24.7,0,1,1
2020-04-04,18,15.0,55.38,54.24,0,1,1
2020-04-04,17,33.0,81.02,86.95,0,1,1
2020-04-04,20,12.0,16.02,13.46,0,1,1
2020-04-04,3,27.0,78.37,76.61,0,1,1
2020-04-04,28,27.0,97.73,81.91,0,1,1
2020-04-04,7,39.0,98.58,79.42,0,1,1
2020-04-04,26,28.5,46.74,41.03,0,1,1
2020-04-04,24,31.5,59.66,58.76,0,1,1
2020-04-04,10,36.0,70.33,58.74,0,1,1
2020-04-04,16,31.5,45.39,46.93,0,1,1
2020-04-04,6,114.0,294.4,315.96,0,1,1
2020-04-04,19,18.0,23.79,19.75,0,1,1
2020-04-04,15,27.0,37.13,44.52,0,1,1
2020-04-04,5,22.5,20.05,23.42,0,1,1
2020-04-04,11,64.5,133.54,157.43,0,1,1
2020-04-04,29,13.5,25.11,21.1,0,1,1
2020-04-04,23,18.0,15.85,14.4,0,1,1
2020-04-04,9,33.0,60.17,54.46,0,1,1
2020-04-04,13,27.0,49.4,50.56,0,1,1
2020-04-04,12,33.0,115.19,94.49,0,1,1
2020-04-04,21,12.0,29.84,33.03,0,1,1
2020-04-04,8,19.5,61.58,52.86,0,1,1
2020-04-04,22,28.5,37.5,39.45,0,1,1
2020-04-04,4,21.0,47.64,51.78,0,1,1
2020-04-04,1,55.5,157.64,166.11,0,1,1
2020-04-04,30,15.0,56.92,63.64,0,1,1
2020-04-04,2,58.5,155.8,152.94,0,1,1
2020-04-04,27,117.0,212.03,192.92,0,1,1
2020-04-04,25,15.0,31.63,36.28,0,1,1
2020-04-05,18,22.5,31.18,29.13,0,1,1
2020-04-05,2,45.0,171.69,199.5,0,1,1
2020-04-05,8,30.0,74.41,73.72,0,1,1
2020-04-05,27,94.5,152.84,126.64,0,1,1
2020-04-05,14,15.0,32.39,31.22,0,1,1
2020-04-05,24,30.0,53.96,62.41,0,1,1
2020-04-05,7,33.0,74.34,82.94,0,1,1
2020-04-05,20,7.5,13.95,14.0,0,1,1
2020-04-05,11,61.5,155.62,142.79,0,1,1
2020-04-05,19,12.0,16.25,18.68,0,1,1
2020-04-05,15,22.5,57.58,52.05,0,1,1
2020-04-05,23,12.0,22.04,20.69,0,1,1
2020-04-05,13,24.0,47.8,52.51,0,1,1
2020-04-05,17,55.5,58.36,55.44,0,1,1
2020-04-05,28,33.0,77.98,80.99,0,1,1
2020-04-05,30,15.0,37.57,35.86,0,1,1
2020-04-05,26,24.0,71.97,66.67,0,1,1
2020-04-05,6,114.0,329.36,381.52,0,1,1
2020-04-05,25,15.0,51.23,58.05,0,1,1
2020-04-05,29,21.0,20.32,24.13,0,1,1
